74; 4051,8831676888885; 4158,586476069326; 6660,400909231592;;;
75; 4051,8831676888885; 4093,8415814802192; 5223,120635321411;;;
76; 4051,8831676888885; 4150,237300262356; 6871,469651515482;;;
77; 4051,8831676888885; 4133,154990011219; 6660,400909231592;;;
78; 4051,8831676888885; 4173,459435934777; 6871,469651515482;;;
79; 4051,8831676888885; 4227,601452889609; 6871,469651515482;;;
80; 4051,8831676888885; 4212,1613018006165; 6871,469651515482;;;
81; 4051,8831676888885; 4186,640142739255; 6660,400909231592;;;
82; 4051,8831676888885; 4127,968633447482; 6871,469651515482;;;
83; 4051,8831676888885; 4218,79542725294; 6871,469651515482;;;
84; 4051,8831676888885; 4145,224430301428; 6871,469651515482;;;
85; 4051,8831676888885; 4116,302538978147; 5872,911962061091;;;
86; 4051,8831676888885; 4191,582089386847; 6871,469651515482;;;
87; 4051,8831676888885; 4187,808261863878; 6871,469651515482;;;
88; 4051,8831676888885; 4152,45226526527; 6660,400909231592;;;
89; 4051,8831676888885; 4177,576945761948; 5872,911962061091;;;
90; 4051,8831676888885; 4167,344594330586; 6871,469651515482;;;
91; 4051,8831676888885; 4112,972953391891; 6871,469651515482;;;
92; 4051,8831676888885; 4172,314149060635; 6660,400909231592;;;
93; 4051,8831676888885; 4146,91019739387; 6871,469651515482;;;
94; 4051,8831676888885; 4171,51545784137; 6871,469651515482;;;
95; 4051,8831676888885; 4106,445462313477; 6660,400909231592;;;
96; 4051,8831676888885; 4063,554511675881; 4885,051390484537;;;
97; 4051,8831676888885; 4169,767715887321; 6660,400909231592;;;
98; 4051,8831676888885; 4134,101918569787; 6871,469651515482;;;
99; 4051,8831676888885; 4094,311485738511; 6685,900208394599;;;
